Juniperus recurva var. coxii
Malus x purpurea
Potamogeton richardsonii
Lachenalia orchioides
Chamaemelum nobile
Medicago rigidula
Melilotus indicus
Polygonatum multiflorum
Polygonatum verticillatum
Rapistrum rugosum
Salvinia natans
Tragus racemosus
Lepidium coronopus
Noccaea perfoliata
Cochlospermum religiosum
Syzygium jambos
Iseilema prostratum
Beta vulgaris subsp. maritima
Medicago sativa subsp. falcata
Cnidoscolus urens
Blepharis maderaspatensis
Blepharis ciliaris
Phyllodoce caerulea
Magnolia champaca
Daucus pumilus
Medicago minima
Medicago orbicularis
Disocactus flagelliformis
Cynanchum viminale
Prunus persica
Vicia sativa subsp. amphicarpa
Albizia lebbeck
Centrosema brasilianum
Centrosema virginianum
Lysiloma latisiliquum
Neptunia plena
Physostegia virginiana
Pithecellobium unguis-cati
Anaphalis margaritacea
Rauvolfia serpentina
Lactuca sibirica
Cystopteris bulbifera
Dicentra cucullaria
Lathyrus vernus
Pulicaria dysenterica
Adenophora liliifolia
Rorippa amphibia
Rorippa palustris
Rorippa sylvestris
Aegiceras corniculatum
Aerva sanguinolenta
Bridelia stipularis
Lindera benzoin
Trema micrantha
Trema orientalis
Pontechium maculatum
Erophaca baetica
Goniolimon tataricum
Sambucus nigra subsp. canadensis
Capnoides sempervirens
Laser trilobum
Malus baccata
Pseudofumaria lutea
Silene viscaria
Stuckenia pectinata
Strigosella africana
Murdannia nudiflora
Gynandropsis gynandra
Crocanthemum canadense
Cunila origanoides
Lespedeza virginica
Perilla frutescens
Rhynchospora corymbosa
Senegalia senegal
Hylocereus triangularis
Selenicereus grandiflorus
Asplenium platyneuron
Chamaecyparis thyoides
Phaseolus polystachios
Ceratopteris thalictroides
Colubrina asiatica
Limnocharis flava
Aloe vera
Citrus x limon
Zaleya decandra
Lactuca tatarica
Wikstroemia indica
Vulpia myuros
Commiphora gileadensis
Parapholis incurva
Bituminaria bituminosa
Diplocyclos palmatus
Prunus domestica subsp. insititia
Anchistea virginica
Blechnopsis orientalis
Campyloneurum phyllitidis
Conringia orientalis
Lorinseria areolata
Nephrolepis cordifolia
Osmundastrum cinnamomeum
Gamochaeta purpurea
Dioscorea communis
Tsuga canadensis
Chamaeleon gummifer
Coleostephus myconis
Neurolaena lobata
Picnomon acarna
Pluchea odorata
Glebionis coronaria
Eruca vesicaria
Pavonia spinifex
Legousia speculum-veneris
Torenia crustacea
Cladanthus mixtus
Laportea aestuans
Laportea interrupta
Hyacinthoides non-scripta
Corydalis solida
Silene coronaria
Silene dioica
Luffa operculata
Microsorum punctatum
Aegle marmelos
Thymelaea passerina
Amaranthus blitum subsp. oleraceus
Knautia arvensis
Harrimanella hypnoides
Camelina sativa
Erysimum cheiri
Ligusticum mutellina
Sorbus aria
Sorbus torminalis
Olinia ventosa
Cnidium monnieri
Brassica juncea
Nuttallanthus canadensis
Cassiope tetragona
Clidemia hirta
Cyanotis axillaris
Corema album
Maclura tinctoria
Anisodontea capensis
Alternanthera sessilis
Alysicarpus bupleurifolius
Alysicarpus vaginalis
Amberboa moschata
Atalantia monophylla
Aubrieta deltoidea
Berteroa incana
Biophytum sensitivum
Blumea balsamifera
Canavalia ensiformis
Carrichtera annua
Centranthus ruber
Cocculus orbiculatus
Cryptotaenia canadensis
Desmodium gangeticum
Desmodium triflorum
Diplotaxis catholica
Diplotaxis erucoides
Diplotaxis muralis
Diplotaxis tenuifolia
Diplotaxis viminea
Emilia sonchifolia
Genista scorpius
Kerria japonica
Lathyrus ochrus
Luzula campestris
Lyonia ligustrina
Mitracarpus hirtus
Moricandia arvensis
Mucuna pruriens
Oxydendrum arboreum
Podospermum laciniatum
Psophocarpus tetragonolobus
Rhynchosia minima
Youngia japonica
Zanthoxylum piperitum
Mnesithea granularis
Combretum indicum
Bistorta vivipara
Legousia hybrida
Persicaria amphibia
Persicaria hydropiper
Persicaria lapathifolia
Balanites aegyptiacus
Polypogon monspeliensis
Ziziphus spina-christi
Carissa bispinosa
Aurinia saxatilis
Centotheca lappacea
Lobularia maritima
Myricaria germanica
Neslia paniculata
Phyllodium pulchellum
Cocculus hirsutus
Medicago sativa var. falcata
Cayratia trifolia
Adenosma glutinosa
Asparagus asparagoides
Cadaba fruticosa
Limnophila indica
Micromeria fruticosa
Prosopis cineraria
Sansevieria hyacinthoides
Manilkara kauki
Asimina triloba
Kadsura japonica
Withania somnifera
Haworthia arachnoidea
Eutrochium purpureum
Anagallis minima
Silene chalcedonica
Romulea rosea
Pyrus communis subsp. pyraster
Vicia sativa subsp. nigra
Ludwigia palustris
Noltea africana
Enicostema verticillatum
Epipremnum pinnatum
Atraphaxis frutescens
Hybanthus enneaspermus
Pilosella aurantiaca
Veronicastrum virginicum
Entada gigas
Amphicarpaea bracteata
Magnolia tsiampacca
Lallemantia canescens
Glebionis segetum
Petasites frigidus
Platycladus orientalis
Scadoxus puniceus
Bergenia crassifolia
Gloxinia perennis
Schefflera heptaphylla
Lamprocapnos spectabilis
Murdannia spirata
Alocasia macrorrhizos
Catharanthus roseus
Hippobroma longiflora
Modiola caroliniana
Sopubia delphiniifolia
Trachystemon orientalis
Petasites hybridus
Erythranthe lutea
Symphyotrichum cordifolium
Symphyotrichum dumosum
Symphyotrichum ericoides
Symphyotrichum novae-angliae
Symphyotrichum novi-belgii
Petasites pyrenaicus
Ipomoea pandurata
Agropyron cristatum
Alnus glutinosa
Antennaria dioica
Canella winterana
Ceiba pentandra
Eleusine indica
Fagopyrum tataricum
Gazania rigens
Nicandra physalodes
Silybum marianum
Synedrella nodiflora
Torilis nodosa
Malvastrum coromandelianum
Boehmeria nivea
Urera baccifera
Silene coeli-rosa
Lessertia frutescens
Cordia americana
Elymus repens
Mertensia maritima
Vicia hirsuta
Vulpia bromoides
Chamaecrista mimosoides
Distichlis spicata
Phyla nodiflora
Dittrichia graveolens
Orlaya daucoides
Coincya monensis
Silene flos-cuculi
Silene flos-jovis
Graptophyllum pictum
Phoradendron rubrum
Spergularia marina
Krascheninnikovia ceratoides
Bactris guineensis
Persicaria chinensis
Persicaria perfoliata
Persicaria sagittata
Ludwigia adscendens
Ludwigia erecta
Ludwigia peruviana
Phleum phleoides
Picea abies
Tamarix aphylla
Hylotelephium telephium
Cyanthillium cinereum
Chamaecrista absus
Senna obtusifolia
Leucospermum conocarpodendron
Trichostigma octandrum
Themeda arguens
Trichosanthes cucumerina var. anguina
Bonannia graeca
Brassica rapa subsp. chinensis
Polyscias fruticosa
Cucurbita pepo var. ovifera
Furcraea foetida
Orbea variegata
Vigna mungo
Acis autumnalis
Hippeastrum reginae
Hymenocallis caribaea
Nerine sarniensis
Zephyranthes atamasca
Arabidopsis thaliana
Rhaponticum repens
Rorippa indica
Salix repens subsp. arenaria
Crocus vernus
Myosotis arvensis
Oxyria digyna
Primula elatior
Sonchus asper
Pseudognaphalium luteoalbum
Pseudognaphalium obtusifolium
Leymus arenarius
Anthriscus cerefolium
Anthriscus sylvestris
Orlaya grandiflora
Turgenia latifolia
Agapanthus africanus
Cynanchum africanum
Helminthotheca echioides
Dipsacus sativus
Helminthostachys zeylanica
Kallstroemia maxima
Rhynchosia tomentosa
Breynia fruticosa
Tinospora crispa
Wolffia arrhiza
Beckmannia eruciformis
Blackstonia perfoliata
Medicago arabica
Mentha longifolia
Mentha x rotundifolia
Narthecium ossifragum
Pimpinella major
Calluna vulgaris
Acanthocereus tetragonus
Cajanus cajan
Arnica angustifolia subsp. alpina
Buglossoides arvensis
Buglossoides purpurocaerulea
Nidorella aegyptiaca
Gordonia lasianthus
Madhuca longifolia
Cota tinctoria
Schoenoplectiella mucronata
Comptonia peregrina
Cinnamomum camphora
Lactuca viminea
Spergularia rubra
Cibotium barometz
Drynaria quercifolia
Odontosoria chinensis
Phlebodium aureum
Gelsemium sempervirens
Otholobium glandulosum
Murraya paniculata
Ipomoea muricata
Portulacaria afra
Silene acaulis
Swietenia mahagoni
Brassica barrelieri
Eremopyrum orientale
Talinum fruticosum
Tecoma stans
Aerva lanata
Caragana frutex
Gymnocladus dioicus
Trisetum spicatum
Oncosiphon suffruticosus
Bothriochloa ischaemum
Achnatherum sibiricum
Dracaena fragrans
Fritillaria camschatcensis
Sparaxis bulbifera
Tritonia crocata
Sternbergia lutea
Morella cordifolia
Farfugium japonicum
Metopium toxiferum
Pteridium aquilinum
Byrsonima crassifolia
Peperomia pellucida
Sporobolus virginicus
Alternanthera brasiliana
Anisomeles indica
Anthephora hermaphrodita
Camellia sinensis
Celosia argentea var. cristata
Clerodendrum indicum
Clinopodium grandiflorum
Clinopodium nepeta
Cyperus cyperoides
Dryopteris varia
Flaveria bidentis
Glossostigma diandrum
Mesosphaerum pectinatum
Mesosphaerum suaveolens
Nymphoides indica
Striga asiatica
Tacca leontopetaloides
Themeda quadrivalvis
Toxicodendron radicans
Toxicodendron succedaneum
Toxicodendron vernix
Barringtonia asiatica
Hiptage benghalensis
Rhinacanthus nasutus
Strophanthus caudatus
Woodfordia fruticosa
Alyssum alyssoides
Athanasia trifurcata
Avicennia germinans
Bellium minutum
Centaurea benedicta
Coccoloba uvifera
Cuscuta epithymum
Daucus muricatus
Dracaena draco
Eclipta prostrata
Elymus caninus
Evolvulus alsinoides
Heliconia bihai
Hemerocallis fulva
Lamium galeobdolon
Magnolia acuminata
Malachra capitata
Melaleuca leucadendra
Nauclea orientalis
Orchis mascula
Polycarpon tetraphyllum
Protea cynaroides
Protea repens
Prunus avium
Saccharum ravennae
Sesuvium portulacastrum
Spigelia marilandica
Stachys annua
Stachys arvensis
Thymus mastichina
Tillandsia recurvata
Tillandsia usneoides
Trigonella corniculata
Tripsacum dactyloides
Vicia bithynica
Zinnia peruviana
Genista monspessulana
Carpobrotus acinaciformis
Abroma augustum
Dolichandra unguis-cati
Acaciella glauca
Anacyclus pyrethrum
Hirschfeldia incana
Ammi visnaga
Cytisus spinosus
Ipomoea batatas
Melilotus officinalis
Oenanthe aquatica
Polycarpaea corymbosa
Chaenorhinum minus
Securigera varia
Valerianella locusta
Kosteletzkya pentacarpos
Niphidium crassifolium
Helichrysum nudifolium
Pluchea indica
Arctotheca calendula
Boltonia asteroides
Erodium cicutarium
Erodium malacoides
Erodium moschatum
Pelargonium capitatum
Pelargonium cucullatum
Pelargonium inquinans
Pelargonium odoratissimum
Pelargonium peltatum
Pelargonium zonale
Pilea microphylla
Cyrtopodium punctatum
Prangos ferulacea
Rhaphiolepis indica
Ammophila arenaria
Chimonanthus praecox
Cytisus scoparius
Echinochloa colona
Maianthemum racemosum
Petrorhagia saxifraga
Picea orientalis
Senna marilandica
Senna occidentalis
Schoenoplectiella supina
Anchusa arvensis
Pyrrosia piloselloides
Persicaria pensylvanica
Notobubon galbanum
Crossostephium chinensis
Boesenbergia rotunda
Digera muricata
Hyphaene thebaica
Senegalia pennata
Senegalia intsia
Filipendula ulmaria
Physocarpus opulifolius
Sibiraea laevigata
Pteridium caudatum
Blutaparon vermiculare
Abelmoschus manihot
Capsella bursa-pastoris
Cullen corylifolium
Mucuna urens
Arcangelisia flava
Brucea javanica
Entada phaseoloides
Glycine max
Pimenta dioica
Sauropus androgynus
Sesbania sesban
Zoysia matrella
Syzygium aromaticum
Syzygium malaccense
Embelia laeta
Guzmania lingulata
Caulophyllum thalictroides
Vernonia noveboracensis
Abies balsamea
Castanea pumila
Cereus hexagonus
Cereus repandus
Clematis alpina
Fragaria chiloensis
Helianthemum nummularium
Limonium sinuatum
Linaria dalmatica
Linaria genistifolia
Linaria purpurea
Malus coronaria
Malus sylvestris
Medicago scutellata
Muscari botryoides
Muscari comosum
Opuntia ficus-indica
Opuntia tuna
Watsonia meriana
Abelmoschus esculentus
Baccharoides anthelmintica
Danae racemosa
Dimorphotheca pluvialis
Echinacea purpurea
Gillenia trifoliata
Helichrysum arenarium
Helichrysum foetidum
Lamarckia aurea
Molinia caerulea
Myosoton aquaticum
Peucedanum oreoselinum
Vincetoxicum nigrum
Tara vesicaria
Agriophyllum squarrosum
Teloxys aristata
Sapium glandulosum
Cenchrus americanus
Cenchrus polystachios
Dysphania ambrosioides
Dysphania botrys
Macaranga mappa
Microstachys chamaelea
Carpobrotus edulis
Conicosia pugioniformis
Glottiphyllum linguiforme
Lampranthus aureus
Lampranthus falcatus
Lampranthus glaucus
Sceletium tortuosum
Garcinia gummi-gutta
Sorghastrum nutans
Cucumis melo var. dudaim
Cucumis melo var. flexuosus
Andrographis echioides
Callistephus chinensis
Crossandra infundibuliformis
Rungia pectinata
Rungia repens
Taeniatherum caput-medusae
Gymnocarpium dryopteris
Cissus verticillata
Thelypteris noveboracensis
Chrysanthemoides monilifera
Glandularia canadensis
Saccharum alopecuroides
Orychophragmus violaceus
Kniphofia uvaria
Citrus sinensis
Alternanthera ficoidea
Apera interrupta
Apera spica-venti
Brachypodium distachyon
Brachypodium pinnatum
Deschampsia cespitosa
Echinochloa crus-galli
Eragrostis pilosa
Imperata cylindrica
Leptochloa virgata
Oplismenus compositus
Oplismenus hirtellus
Psilotum nudum
Sclerochloa dura
Setaria verticillata
Setaria viridis
Trisetum flavescens
Arrhenatherum elatius
Danthonia spicata
Diplachne fusca
Eragrostis tenella
Heteropogon contortus
Dasypyrum villosum
Vachellia nilotica
Dinebra chinensis
Manilkara zapota
Petrorhagia prolifera
Bolboschoenus maritimus
Schoenoplectus triqueter
Millettia pinnata
Avenella flexuosa
Baldellia ranunculoides
Piptochaetium avenaceum
Jacobaea maritima
Bacopa monnieri
Aronia arbutifolia
Corydalis nobilis
Cynodon dactylon
Erigeron annuus
Hedeoma pulegioides
Ipomoea biflora
Jeffersonia diphylla
Lagerstroemia speciosa
Ottelia alismoides
Sorghum halepense
Tephrosia purpurea
Tephrosia villosa
Tephrosia virginiana
Mertensia virginica
Blainvillea acmella
Agathosma crenulata
Parthenocissus quinquefolia
Grangea maderaspatana
Pisum sativum var. arvense
Sesbania grandiflora
Ursinia anthemoides
Valerianella dentata
Phelipanche ramosa
Sphagneticola trilobata
Chimaphila maculata
Alstonia scholaris
Baptisia australis
Baptisia tinctoria
Brassavola cucullata
Calystegia sepium
Cyclopia genistoides
Eragrostis ciliaris
Glyceria fluitans
Ipomoea pes-caprae
Leucadendron argenteum
Plectranthus scutellarioides
Sporobolus indicus
Xysmalobium undulatum
Tabernaemontana divaricata
Anisomeles malabarica
Acmella oleracea
Ageratina altissima
Chromolaena odorata
Vigna radiata
Allophylus cobbe
Potentilla erecta
Arivela viscosa
Lomelosia stellata
Misopates orontium
Poncirus trifoliata
Turbina corymbosa
Erechtites hieraciifolius
Peltandra virginica
Asphodeline lutea
Blitum bonus-henricus
Leptopyrum fumarioides
Ramonda myconi
Tephroseris palustris
Arachnis flosaeris
Coridothymus capitatus
Dianella ensifolia
Carex nigra
Protea scolymocephala
Cymbopogon nardus
Taxodium distichum
Leea asiatica
Chrysopogon zizanioides
Cephalaria syriaca
Eleocharis acicularis
Eleocharis palustris
Fimbristylis autumnalis
Oloptum miliaceum
Calamagrostis epigejos
Ipomoea nil
Ipomoea purpurea
Athyrium filix-femina
Caesalpinia bonduc
Fuirena ciliaris
Luffa acutangula
Phoenix sylvestris
Senna alata
Senna auriculata
Senna bicapsularis
Senna sophera
Senna tora
Glaucium corniculatum
Sida hermaphrodita
Guzmania monostachia
Dasiphora fruticosa
Symphoricarpos albus
Chenopodiastrum hybridum
Chenopodiastrum murale
Lipandra polysperma
Oxybasis glauca
Oxybasis rubra
Coptis trifolia
Eranthis hyemalis
Symplocarpus foetidus
Nopalea cochenillifera
Bursera simaruba
Piscidia piscipula
Bruguiera gymnorhiza
Argyranthemum frutescens
Tanacetum parthenium
Tripleurospermum inodorum
Hedysarum hedysaroides
Spirodela polyrhiza
Anoda cristata
Arisaema triphyllum
Colocasia esculenta
Dryopteris filix-mas
Dryopteris fragrans
Nephrolepis exaltata
Styphnolobium japonicum
Syngonium auritum
Typhonium trilobatum
Xanthosoma sagittifolium
Citrullus colocynthis
Cyclanthera pedata
Ajuga chamaepitys
Ajuga iva
Vicia tetrasperma
Salix alba subsp. vitellina
Consolida ajacis
Drosanthemum hispidum
Arnoseris minima
Corydalis cava
Alchemilla arvensis
Chamaenerion angustifolium
Cirsium arvense
Cirsium palustre
Digitaria sanguinalis
Galium odoratum
Myrrhis odorata
Sisymbrium officinale
Romulea bulbocodium
Campsis radicans
Mollugo cerviana
Trigonella caerulea
Torreya nucifera
Operculina turpethum
Decalobanthus peltatus
Distimake tuberosus
Heracleum sphondylium subsp. sibiricum
Argania spinosa
Phyllanthus acidus
Syzygium cumini
Guarea guidonia
Cyathea arborea
Davallia canariensis
Trichodesma indicum
Woodwardia radicans
Zingiber zerumbet
Glandularia peruviana
Melanthera nivea
Morella cerifera
Triadica sebifera
Drymocallis rupestris
Thespesia populnea
Monochoria hastata
Dactylorhiza maculata
Persicaria orientalis
Anadenanthera peregrina
Trachyspermum ammi
Antidesma bunius
Arctostaphylos alpina
Arctostaphylos uva-ursi
Barringtonia racemosa
Cymbopogon schoenanthus
Persea borbonia
Zantedeschia aethiopica
Alloteropsis cimicina
Desmostachya bipinnata
Hyparrhenia hirta
Urochloa reptans
Rotheca serrata
Drimia maritima
Anemia adiantifolia
Anemia phyllitidis
Caesalpinia pulcherrima
Chloris radiata
Cymbidium ensifolium
Dendrobium moniliforme
Leersia oryzoides
Lygodium flexuosum
Scleria lithosperma
Stylosanthes viscosa
Abutilon indicum
Brugmansia arborea
Helichrysum odoratissimum
Heliopsis helianthoides
Ipomoea cairica
Lablab purpureus
Rhododendron indicum
Dietes iridioides
Phedimus aizoon
Phedimus hybridus
Pycnanthemum virginianum
Microlepia speluncae
Urochloa distachya
Urochloa ramosa
Cyamopsis tetragonoloba
Stylosanthes hamata
Pentaglottis sempervirens
Schismus barbatus
Triticum aestivum subsp. spelta
Triticum turgidum subsp. polonicum
Cajanus scarabaeoides
Trigastrotheca pentaphylla
Lebeckia contaminata
Lasia spinosa
Biancaea sappan
Malvastrum americanum
Rhododendron viscosum
Gaylussacia frondosa
Medicago ruthenica
Cochliasanthus caracalla
Bellucia grossularioides
Muhlenbergia mexicana
Rostraria cristata
Centella asiatica
Comocladia dodonaea
Macroptilium lathyroides
Operculina macrocarpa
Pachyrhizus erosus
Fimbristylis dichotoma
Fimbristylis ferruginea
Hydrolea zeylanica
Stachytarpheta indica
Stachytarpheta jamaicensis
Canarina canariensis
Broussonetia papyrifera
Oroxylum indicum
Dipogon lignosus
Vigna subterranea
Vigna trilobata
Meconopsis cambrica
Stellaria media
Lonas annua
Coccinia grandis
Bambusa bambos
Felicia amelloides
Brassica nigra
Coronilla scorpioides
Peucedanum ostruthium
Seseli libanotis
Tripleurospermum maritimum
Chimaphila umbellata
Calotropis gigantea
Hemidesmus indicus
Ichnocarpus frutescens
Leonotis leonurus
Leonotis nepetifolia
Lepidium campestre
Leucas zeylanica
Malcolmia maritima
Matthiola incana
Veratrum virginicum
Firmiana simplex
Croton eluteria
Tofieldia calyculata
Crepis capillaris
Vigna unguiculata
Aeonium arboreum
Aeonium canariense
Cedronella canariensis
Malva arborea
Descurainia sophia
Laportea canadensis
Struthiopteris spicant
Ipomopsis rubra
Abelmoschus ficulneus
Anamirta cocculus
Dichrostachys cinerea
Vachellia farnesiana
Aleurites moluccanus
Alpinia galanga
Dactyloctenium aegyptium
Desmanthus virgatus
Liatris scariosa
Liatris spicata
Mikania scandens
Penstemon hirsutus
Pterospermum acerifolium
Vicia ervilia
Drymaria cordata
Pentanema indicum
Eucryphia lucida
Glycine tabacina
Olearia phlogopappa
Myoporum tetrandrum
Oceaniopteris gibba
Acacia saligna
Phyllocladus aspleniifolius
Nephelium ramboutan-ake
Cassinia aculeata
Microlaena stipoides
Telopea truncata
Chrysocephalum apiculatum
Chrysocephalum semipapposum
Correa reflexa
Miscanthus floridulus
Harrisia martinii
Harrisia tetracantha
Senegalia pennata subsp. insuavis
Lens culinaris subsp. tomentosus
Peniocereus serpentinus
Armeria splendens
Glandora diffusa
Bothriochloa barbinodis
Eustachys retusa
Eustachys distichophylla
Trichloris crinita
Podachaenium eminens
Sinapis alba subsp. dissecta
Rhipsalidopsis rosea
Mansoa alliacea
Stigmaphyllon ciliatum
Enicostema axillare
Hosta plantaginea
Agelaea pentagyna
Daucus carota subsp. maritimus
Kigelia africana
Prosopis strombulifera
Calyptrocalyx spicatus
Loeselia mexicana
Senegalia rugata
Heterotheca subaxillaris
Petunia axillaris
Anredera vesicaria
Acokanthera oppositifolia
Lachnanthes caroliniana
Achyrocline satureioides
Bletia purpurea
Myrcia multiflora
Leucaena leucocephala
Thottea siliquosa
Paubrasilia echinata
Cannabis sativa subsp. indica
Pouteria macrophylla
Leucadendron laureolum
Hippeastrum striatum
Achimenes erecta
Senna corymbosa
Senna siamea
Glyceria striata
Echinochloa pyramidalis
Cananga odorata
Agarista populifolia
Lyonia lucida
Ochrosia oppositifolia
Ocotea quixos
Setaria barbata
Hippeastrum puniceum
Margyricarpus pinnatus
Schkuhria pinnata
Eleusine tristachya
Gymnosporia senegalensis
Livistona rotundifolia
Deeringia amaranthoides
Pericampylus glaucus
Jateorhiza palmata
Cenchrus hordeoides
Cenchrus violaceus
Mallotus philippensis
Carya tomentosa
Diplachne fusca subsp. fascicularis
Kalanchoe pinnata
Sorbus latifolia
Crinum viviparum
Prunus argentea
Digitaria bicornis
Leucospermum vestitum
Delosperma echinatum
Eupatorium capillifolium
Pachyrhizus tuberosus
Limnophila chinensis subsp. aromatica
Glycosmis mauritiana
Butea monosperma
Salpichroa origanifolia
Diplazium proliferum
Muhlenbergia capillaris
Leymus racemosus
Rhynchosia pyramidalis
Acaena lucida
Fimbristylis umbellaris
Macrotyloma uniflorum
Zanthoxylum zanthoxyloides
Larix kaempferi
Cunninghamia lanceolata
Agathis dammara
Elymus trachycaulus subsp. virescens
Thinopyrum curvifolium
Phymatosorus grossus
Polypodium lepidopteris
Semiarundinaria fastuosa
Conophytum verrucosum
Neocinnamomum delavayi
Daphne longilobata
Angelica decurrens
Anabasis salsa
Cephalaria gigantea
Anchusa leptophylla subsp. incana
Prunus cerasifera var. divaricata
Umbilicus oppositifolius
Malus sieversii
Koeleria macrantha
Cenchrus mezianus
Clarkia amoena
Opuntia microdasys
Hosta tardiflora
Lophophora williamsii
Oreocereus celsianus
Kadsura coccinea
Lepismium houlletianum
Ariocarpus kotschoubeyanus
Cleistocactus baumannii
Coelia bella
Quesnelia marmorata
Nautilocalyx bullatus
Cortaderia jubata
Weigela praecox
Anemone hupehensis
Crocosmia x crocosmiiflora
Deutzia x candelabrum
Deutzia x carnea
Deutzia x elegantissima
Deutzia x magnifica
Deutzia x rosea
Medicago sativa subsp. caerulea
Campuloclinium macrocephalum
Encyclia citrina
Encyclia adenocaula
Rhynchostele cervantesii
Calliandra grandiflora
Dioscorea elephantipes
Hippeastrum reticulatum
Hippeastrum vittatum
Lycoris aurea
Lycoris radiata
Cytisus multiflorus
Castilla elastica subsp. costaricana
Spathiphyllum cochlearispathum
Ficus costaricana
Prunus turcomanica
Epipremnum aureum
Guzmania musaica
Spathiphyllum floribundum
Washingtonia filifera
Goeppertia majestica
Goeppertia ornata
Castanopsis sclerophylla
Paphiopedilum hirsutissimum
Fittonia albivenis
Aechmea fasciata
Cryptanthus acaulis
Pitcairnia heterophylla
Dombeya wallichii
Achillea ageratifolia
Proboscidea louisianica subsp. fragrans
Dudleya farinosa
Enneapogon avenaceus
Rytidosperma erianthum
Ananas comosus var. bracteatus
Erigeron speciosus
Astrebla lappacea
Grevillea pilulifera
Prunus graeca
Astrebla pectinata
Flindersia maculosa
Epiphyllum crenatum
Symphyotrichum ascendens
Symphyotrichum spathulatum
Rossioglossum grande
Psychopsis papilio
Zephyranthes candida
Tylophora ovata
Sequoiadendron giganteum
Cullen patens
Pandorea jasminoides
Malaxis muscifera
Billardiera heterophylla
Trachelospermum jasminoides
Pholistoma auritum
Pleione maculata
Heteromeles arbutifolia
Agathis macrophylla
Ismene longipetala
Tabebuia pallida
Schomburgkia rubescens
Paphiopedilum barbatum
Rhododendron obtusum
Ribes oxyacanthoides subsp. setosum
Clivia miniata
Phragmipedium caudatum
Pleione hookeriana
Drymocallis glandulosa
Cryptolepis sanguinolenta
Merwilla plumbea
Thryptomene calycina
Paphiopedilum dayanum
Paphiopedilum fairrieanum
Paphiopedilum lowii
Paphiopedilum purpuratum
Paphiopedilum villosum
Eremocitrus glauca
Ibicella lutea
Neololeba atra
Callisia fragrans
Heterocentron subtriplinervium
Selenicereus pteranthus
Gymnocalycium denudatum
Echinopsis oxygona
Erechtites valerianifolius
Elymus trachycaulus subsp. subsecundus
Hordeum murinum subsp. leporinum
Simmondsia chinensis
Allium sativum var. ophioscorodon
Girardinia diversifolia
Elymus trachycaulus
Carthamus dentatus subsp. ruber
Origanum vulgare subsp. hirtum
Urochloa plantaginea
Triticum monococcum subsp. aegilopoides
Fagus sylvatica subsp. orientalis
Prunus petunnikowii
Sinningia speciosa
Billbergia amoena
Alocasia odora
Phyllostachys nigra
Coccothrinax argentea
Macrochloa tenacissima
Acanthospermum australe
Combretum fruticosum
Alnus cordata
Horovitzia cnidoscoloides
Parasenegalia visco
Ilex x altaclerensis
Prunus persica f. compressa
Rauvolfia verticillata
Cratoxylum cochinchinense
Dioscorea esculenta
Litsea glutinosa
Rottboellia cochinchinensis
Crateva magna
Magnolia figo
Vitex quinata
Alocasia cucullata
Brassica rapa subsp. pekinensis
Alangium chinense
Molineria capitulata
Tetracera asiatica
Strophanthus divaricatus
Alpinia globosa
Asparagus cochinchinensis
Blumea sinuata
Cnestis palala
Cryptolepis sinensis
Ochna integerrima
Pellionia repens
Pueraria montana
Strychnos umbellata
Tinospora sinensis
Bidens biternata
Livistona saribus
Alchornea rugosa
Schleichera oleosa
Litsea cubeba
Glycosmis cochinchinensis
Paliurus ramosissimus
Psychotria rubra
Canarium album
Flacourtia jangomas
Bambusa multiplex
Dracaena cochinchinensis
Homalomena occulta
Clausena lansium
Persicaria odorata
Aquilaria sinensis
Momordica cochinchinensis
Plectranthus amboinicus
Fortunella margarita
Dryopteris affinis
Dracula vampira
Citrus lycopersiciformis
Citrus pennivesiculata
Paeonia anomala subsp. veitchii
Alectra chitrakutensis
Rosularia sempervivum
Pisum sativum var. elatius
Pisum sativum subsp. elatius
Carum meifolium
Alliaria petiolata
Gagea villosa
Eremogone juncea
Allium paradoxum
Lomelosia caucasica
Halogeton glomeratus
Vicia pannonica subsp. striata
Bilacunaria microcarpa
Piptatherum holciforme
Tanacetum achilleifolium
Phedimus spurius
Agropyron cristatum subsp. pectinatum
Agropyron cristatum var. pectinatum
Leymus racemosus subsp. sabulosus
Lens nigricans
Vincetoxicum chekiangense
Xylorhiza venusta
Leymus salina
Phaseolus maculatus subsp. ritensis
Phacelia crenulata var. ambigua
Heliomeris longifolia var. annua
Gibasis pellucida
Ipomoea batatas var. apiculata
Tetranema roseum
Chlorocardium rodiei
Erica x stuartii
Calystegia silvatica subsp. fraterniflora
Physalis longifolia var. subglabrata
Melaleuca alternifolia
Eucalyptus globulus subsp. bicostata
Eucalyptus astringens
Daucus mirabilis
Brassica elongata subsp. subscaposa
Daucus mauritii
Sasa masamuneana
Ficus pumila var. awkeotsang
Orostachys malacophylla var. iwarenge
Eleutherococcus sieboldianus
Achyranthes longifolia
Chrysanthemum boreale
Dryopteris uniformis
Sigesbeckia pubescens
Sinobambusa tootsik
Pyrus pyrifolia var. culta
Woodwardia unigemmata
Juglans ailantifolia var. cordiformis
Citrus tachibana
Avena vaviloviana
Cucumis silentvalleyi
Conophytum bilobum
Lithops optica
Castanea dentata
Aronia x prunifolia
Ipomoea carnea subsp. fistulosa
Psidium acidum
Handroanthus impetiginosus
Butia eriospatha
Cenostigma microphyllum
Helanthium tenellum
Libidibia ferrea
