originalId,originalName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
,"Acer heldreichii subsp. heldreichii","Acer heldreichii subsp. heldreichii","7263050","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer heldreichii"
,"Acer heldreichii subsp. trautvetteri","Acer heldreichii subsp. trautvetteri (Medvedev) E. Murray","7508088","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer heldreichii"
,"Acer japonicum","Acer japonicum C.P. Thunberg ex A. Murray","8010851","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer japonicum"
,"Acer macrophyllum","Acer macrophyllum Pursh","3189835","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer macrophyllum"
,"Acer mandshuricum","Acer mandshuricum Maxim.","7263103","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer mandshuricum"
,"Acer maximowiczianum","Acer maximowiczianum Miq.","3768422","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer nikoense"
,"Acer negundo","Acer negundo L.","3189866","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer negundo"
,"Acer oblongum","Acer oblongum Wall. ex DC.","7262960","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer oblongum"
,"Acer palmatum","Acer palmatum C.P. Thunberg ex A. Murray","7912328","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer palmatum"
,"Acer pensylvanicum","Acer pensylvanicum L.","3189836","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer pensylvanicum"
,"Acer platanoides","Acer platanoides L.","3189846","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer platanoides"
,"Acer pseudoplatanus","Acer pseudoplatanus L.","3189870","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer pseudoplatanus"
,"Acer rubrum","Acer rubrum L.","3189883","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rubrum"
,"Acer rufinerve","Acer rufinerve Sieb. & Zucc.","7263145","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rufinerve"
,"Acer saccharinum","Acer saccharinum L.","3189837","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer saccharinum"
,"Acer saccharum subsp. nigrum","Acer saccharum subsp. nigrum (F.Michx.) Desmarais","3189855","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer nigrum"
,"Acer saccharum subsp. saccharum","Acer saccharum subsp. saccharum","7262942","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer saccharum"
,"Acer shirasawanum","Acer shirasawanum Koidzumi","7263086","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer shirasawanum"
,"Acer sieboldianum","Acer sieboldianum Miq.","7263080","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer sieboldianum"
,"Acer spicatum","Acer spicatum Lam.","3189848","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer spicatum"
,"Acer tataricum subsp. ginnala","Acer tataricum subsp. ginnala (Maxim.) Wesmael","4925890","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer tataricum"
,"Acer tataricum subsp. tataricum","Acer tataricum subsp. tataricum","7262910","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer tataricum"
,"Acer triflorum","Acer triflorum Kom.","7263031","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer triflorum"
,"Acer truncatum","Acer truncatum Bunge","7263012","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer truncatum"
,"Acer velutinum","Acer velutinum Boiss.","7574829","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer velutinum"
,"Acer x freemanii","Acer freemanii E. Murray","3189844","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer freemanii"
,"Achillea ageratifolia","Achillea ageratifolia (Lindl.) Boiss.","8982317","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea ageratifolia"
,"Achillea ageratum","Achillea ageratum L.","3120391","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea ageratum"
,"Achillea alpina","Achillea alpina L.","3120223","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea alpina"
,"Achillea clavennae","Achillea clavennae L.","3120117","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea clavennae"
,"Achillea clypeolata","Achillea clypeolata Sm.","3120016","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea clypeolata"
,"Achillea erba-rotta subsp. moschata","Achillea erba-rotta subsp. moschata (Wulfen) Vacc.","4216472","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea erba-rota"
,"Achillea filipendulina","Achillea filipendulina Lam.","3120284","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea filipendulina"
,"Achillea fragrantissima","Achillea fragrantissima Forssk.","8977252","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea fragrantissima"
,"Achillea millefolium","Achillea millefolium","9221087","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium"
,"Achillea ptarmica","Achillea ptarmica L.","3120333","EXACT","97","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea ptarmica"
,"Achillea umbellata","Achillea umbellata Sm.","3120236","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea umbellata"
,"Achimenes candida","Achimenes candida Lindl.","5589977","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","Achimenes candida"
,"Achimenes erecta","Achimenes erecta (Lam.) H.P. Fuchs","5589891","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","Achimenes erecta"
,"Achimenes longiflora","Achimenes longiflora DC.","6365250","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","Achimenes longiflora"
,"Achnatherum brandisii","Achnatherum brandisii (Mez) Z.L.Wu","4142353","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Achnatherum","Achnatherum brandisii"
,"Achnatherum hymenoides","Achnatherum hymenoides (Roem. & Schult.) Barkworth","2703427","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Eriocoma","Eriocoma hymenoides"
,"Achnatherum lettermanii","Achnatherum lettermanii Vasey","8213996","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Achnatherum","Achnatherum lettermanii"
,"Achnatherum nelsonii subsp. dorei","Achnatherum nelsonii subsp. dorei (Barkworth & J.R.Maze) Barkworth","4141675","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipa","Stipa nelsonii"
,"Achnatherum nelsonii subsp. nelsonii","Achnatherum nelsonii subsp. nelsonii","4270451","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipa","Stipa nelsonii"
,"Achnatherum robustum","Achnatherum robustum (Vasey) Barkworth","2703438","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipa","Stipa robusta"
,"Achnatherum sibiricum","Achnatherum sibiricum (L.) Keng ex Tzvelev","4141276","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Achnatherum","Achnatherum sibiricum"
,"Achyranthes aspera","Achyranthes aspera L.","3085168","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Achyranthes","Achyranthes aspera"
,"Achyranthes bidentata","Achyranthes bidentata Blume","3085175","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Achyranthes","Achyranthes bidentata"
,"Achyranthes fauriei","Achyranthes fauriei H. Lev. & Vaniot","8406100","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Achyranthes","Achyranthes fauriei"
,"Achyranthes japonica","Achyranthes japonica (Miq.) Nakai","3085172","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Achyranthes","Achyranthes japonica"
,"Achyranthes longifolia","Achyranthes longifolia Makino","7323683","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Achyranthes","Achyranthes longifolia"
,"Achyrocline satureioides","Achyrocline satureioides (Lam.) DC.","3139534","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achyrocline","Achyrocline satureioides"
,"Acidoton urens","Acidoton urens Sw.","5380358","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Acidoton","Acidoton urens"
,"Acioa edulis","Acioa edulis Prance","2984895","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis"
,"Acis autumnalis","Acis autumnalis (L.) Sweet","5326565","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Acis","Acis autumnalis"
,"Acmella calva","Acmella calva (DC.) R.K.Jansen","5386744","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acmella","Acmella calva"
,"Acoelorrhaphe wrightii","Acoelorrhaphe wrightii (Griseb. & H.Wendl.) H.Wendl. ex Becc.","2732163","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Acoelorrhaphe","Acoelorrhaphe wrightii"
,"Acokanthera laevigata","Acokanthera laevigata F.K. Kupicha","3619612","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Acokanthera","Acokanthera laevigata"
,"Acokanthera oblongifolia","Acokanthera oblongifolia (Hochst.) Benth. & Hook. fil. ex B.D.Jacks.","7934175","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Acokanthera","Acokanthera oblongifolia"
,"Acokanthera oppositifolia","Acokanthera oppositifolia (Lam.) Codd","3619546","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Acokanthera","Acokanthera oppositifolia"
,"Acokanthera rotundata","Acokanthera rotundata (Codd) Kupicha","3619502","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Acokanthera","Acokanthera rotundata"
,"Acokanthera schimperi","Acokanthera schimperi (A. DC.) Schweinf.","7576345","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Acokanthera","Acokanthera schimperi"
,"Aconitum anthora","Aconitum anthora L.","3033670","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum anthora"
,"Aconitum bisma","Aconitum bisma (Buch.-Ham.) Rapaics","3926898","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum palmatum"
,"Aconitum brachypodum","Aconitum brachypodum Diels","3926850","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum brachypodum"
,"Aconitum carmichaelii","Aconitum carmichaeli Debeaux","8244887","FUZZY","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum carmichaeli"
,"Aconitum carmichaelii var. truppelianum","Aconitum carmichaeli var. truppelianum (Ulbr.) W.T. Wang & P.K. Hsiao","7466729","FUZZY","97","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum carmichaeli"
,"Aconitum columbianum","Aconitum columbianum Nutt.","3033668","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis","Clematis columbiana"
,"Aconitum coreanum","Aconitum coreanum (H. Lev.) Rapaics","8121969","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum coreanum"
,"Aconitum falconeri","Aconitum falconeri Stapf","3925507","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum falconeri"
,"Aconitum ferox","Aconitum ferox Wall. ex Seringe","3033681","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum ferox"
,"Aconitum fischeri","Aconitum fischeri Reichb.","3033674","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum fischeri"
,"Aconitum hemsleyanum","Aconitum hemsleyanum E. Pritz. ex Diels","7277247","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum hemsleyanum"
,"Aconitum henryi","Aconitum henryi E. Pritz.","7277244","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum henryi"
,"Aconitum heterophyllum","Aconitum heterophyllum Wall. ex Royle","7358931","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum heterophyllum"
,"Aconitum jaluense var. glabrescens","Aconitum jaluense var. glabrescens Nakai","6710373","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum jaluense"
,"Aconitum kusnezoffii","Aconitum kusnezoffii Rchb.","7277127","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum kusnezoffii"
,"Aconitum lycoctonum subsp. lycoctonum","Aconitum lycoctonum subsp. lycoctonum","7226686","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum lycoctonum"
,"Aconitum lycoctonum subsp. vulparia","Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman","8907399","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum lycoctonum"
,"Aconitum maximum","Aconitum maximum Pall. ex DC.","3033667","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum maximum"
,"Aconitum nagarum","Aconitum nagarum Stapf","7276938","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum nagarum"
,"Aconitum napellus","Aconitum napellus L.","3033665","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum napellus"
,"Aconitum pendulum","Aconitum pendulum Busch","3922014","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum pendulum"
,"Aconitum reclinatum","Aconitum reclinatum A. Gray","3033671","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum reclinatum"
,"Aconitum sinomontanum","Aconitum sinomontanum Nakai","3920874","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum sinomontanum"
,"Aconitum variegatum","Aconitum variegatum L.","8090449","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum variegatum"
,"Aconitum vilmorinianum","Aconitum vilmorinianum Kom.","3930629","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aconitum","Aconitum vilmorinianum"
,"Acorus calamus","Acorus calamus L.","2873769","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Acorales","Acoraceae","Acorus","Acorus calamus"
,"Acorus gramineus","Acorus gramineus Aiton","2873807","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Acorales","Acoraceae","Acorus","Acorus gramineus"
,"Acrocarpus fraxinifolius","Acrocarpus fraxinifolius Arn.","5353870","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acrocarpus","Acrocarpus fraxinifolius"
,"Acroceras amplectens","Acroceras amplectens Stapf","2705723","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Acroceras","Acroceras amplectens"
,"Acroceras macrum","Acroceras macrum Stapf","2705725","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Acroceras","Acroceras macrum"
,"Acroceras zizanioides","Acroceras zizanioides (Kunth) Dandy","4139637","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Acroceras","Acroceras zizanioides"
,"Acrocomia aculeata","Acrocomia aculeata (Jacq.) Lodd. ex R.Keith","7413879","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Acrocomia","Acrocomia aculeata"
,"Acrostichum aureum","Acrostichum aureum L.","2651706","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Acrostichum","Acrostichum aureum"
,"Actaea asiatica","Actaea asiatica H. Hara","5616625","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Actaea","Actaea asiatica"
,"Actaea cimicifuga","Actaea cimicifuga L.","7703757","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Actaea","Actaea cimicifuga"
